year,constructed_district,matched_via,centroid_distance_km,nearest_dist_m,official_index,centroid_constructed_wkt,centroid_official_wkt
1891,Ware,within,0.9862323989412863,,242,POINT (537125.501072 214984.871871),POINT (537700.316392 215786.271704)
1891,Wareham,within,2.147092720788724,,384,POINT (387735.837558 86741.508075),POINT (389840.401658 86316.282135)
1891,Warminster,within,8.280805694784071,,571,POINT (376076.977942 140089.946375),POINT (375182.458883 148322.295894)
1891,Warrington,within,2.158444451354659,,506,POINT (358568.615915 391028.528494),POINT (360723.069756 391159.719566)
1891,Warwick (to 1932),within,4.383976516401974,,103,POINT (422463.167681 260121.189252),POINT (421219.614273 255917.283328)
1891,Watford,within,0.5379633599160024,,266,POINT (508884.291905 197252.055591),POINT (509418.415209 197316.218457)
1891,Wayland,within,6.885937212729112,,456,POINT (565947.730962 275869.505699),POINT (572646.427668 277464.370503)
1891,Weardale,within,7.845565165123083,,64,POINT (395377.975459 547749.461645),POINT (395999.767476 539928.57503)
1891,Wellingborough,within,5.169276104363215,,460,POINT (484959.593337 265835.605035),POINT (490112.004075 266252.832822)
1891,Wellington Sal,within,8.156550981204779,,196,POINT (360168.42112 295747.987815),POINT (365462.992434 301952.569873)
1891,Wellington Som,within,12.846638045470486,,346,POINT (311993.886211 134028.853807),POINT (301097.381482 140833.432689)
1891,Wells,within,0.445093257761069,,315,POINT (359074.871101 172895.136064),POINT (358636.990432 172974.939122)
1891,Wem,within,6.457901805668355,,72,POINT (367216.800617 296768.685154),POINT (370512.528221 291215.066938)
1891,Weobley,within,0.1592858829661627,,114,POINT (339868.151012 249291.09946),POINT (339777.616687 249422.154901)
1891,West Ashford,within,3.011270904358321,,328,POINT (581308.68201 152788.759044),POINT (584260.434236 153384.503327)
1891,West Bromwich,within,0.7345974676921121,,74,POINT (403001.60359 292204.820526),POINT (402331.670049 291903.452826)
1891,West Derby,within,4.834030371040524,,33,POINT (343914.081643 413485.25539),POINT (339380.08931 411808.722313)
1891,West Ham,within,6.060818105511642,,247,POINT (519995.235848 212906.645871),POINT (524749.504145 209147.596913)
1891,West Ward,within,11.24594640673063,,351,POINT (350595.385215 471682.760939),POINT (349750.177523 460468.621001)
1891,Westbury,within,6.051652812061244,,231,POINT (398646.693425 224120.652463),POINT (394259.744572 219952.057793)
1891,Westbury on Severn,within,5.480991055044647,,245,POINT (373720.085752 211492.324728),POINT (369265.203898 214685.331244)
1891,Weymouth (1959-97),within,3.054744259729316,,594,POINT (367852.807492 93781.610019),POINT (367140.347642 96752.108875)
1891,Weymouth (to 1958),within,3.054744259729316,,594,POINT (367852.807492 93781.610019),POINT (367140.347642 96752.108875)
1891,Wheatenhurst,within,6.212278493799778,,255,POINT (385390.073809 210250.068794),POINT (387222.066884 204314.059574)
1891,Whitby,within,3.5001563296421576,,416,POINT (481927.282068 492144.658244),POINT (480464.663193 488964.746239)
1891,Whitchurch H,within,8.792342030252208,,330,POINT (440906.320334 158301.381295),POINT (449694.727846 158564.386563)
1891,Whitehaven,within,1.3036051111153324,,7,POINT (305017.574499 513183.989466),POINT (306225.894263 512694.755745)
1891,Wigan,within,4.05213953371538,,40,POINT (357573.871241 409499.641513),POINT (356007.990675 405762.282438)
1891,Wigton,within,6.749553875819842,,2,POINT (323072.962647 521362.877348),POINT (317712.416815 525464.22175)
1891,Williton,within,5.705211556725472,,346,POINT (306731.030044 141734.23388),POINT (301097.381482 140833.432689)
1891,Wilton,within,6.561676795001547,,280,POINT (406980.964617 137276.127726),POINT (404486.793248 131206.96703)
1891,Wimborne,within,7.105891721105272,,322,POINT (399029.566937 152753.990126),POINT (402481.047422 158965.349045)
1891,Wincanton,within,4.942795646240961,,571,POINT (380124.964772 148268.776347),POINT (375182.458883 148322.295894)
1891,Winchcomb,within,8.68617193820309,,479,POINT (422496.112799 231156.473394),POINT (418263.101215 223571.541234)
1891,Winchester,within,8.859596221486225,,277,POINT (447922.805935 139051.839122),POINT (447647.443316 130196.523169)
1891,Windsor,within,7.243635678494509,,206,POINT (491345.427185 183569.493671),POINT (498480.89661 182322.363392)
1891,Winslow,within,7.229488788910989,,235,POINT (460193.366588 228921.789383),POINT (456465.413966 222727.608452)
1891,Wirral (1837-1974),within,9.316150995612714,,519,POINT (336596.318979 371227.478738),POINT (342045.309436 363671.079306)
1891,Wisbech,within,7.27537028729095,,425,POINT (552583.782345 315466.146076),POINT (548305.150967 309581.90217)
1891,Witney,within,10.874520535189781,,273,POINT (414178.762417 196060.118641),POINT (418113.582218 185922.446818)
1891,Woburn,within,7.3742408235475505,,466,POINT (486675.275661 236162.843234),POINT (487377.728415 243503.550819)
1891,Wokingham,within,1.058546908352206,,562,POINT (477886.801112 171113.493758),POINT (477644.929953 170082.950261)
1891,Wolstanton,within,1.2345758430385676,,528,POINT (386298.884018 349813.159743),POINT (385661.782003 350870.646639)
1891,Wolverhampton,within,1.6064208379846965,,199,POINT (386614.242647 292886.109592),POINT (386853.463982 294474.618661)
1891,Woodstock,within,3.7052738140921386,,229,POINT (445274.874182 217209.816235),POINT (445518.935622 220907.043311)
1891,Worksop,within,4.192178105615915,,142,POINT (452968.76245 383273.361832),POINT (456306.119473 380736.354665)
1891,Wortley (1838-1974),within,4.5512793017042386,,514,POINT (430627.326386 379249.283828),POINT (431179.355316 383766.961035)
1891,Wrexham (1837-1974),within,6.000983670609286,,168,POINT (343386.882396 338142.022072),POINT (342227.440386 332254.110792)
1891,Wrexham (1996 onw),within,6.000983670609286,,168,POINT (343386.882396 338142.022072),POINT (342227.440386 332254.110792)
1891,Wycombe,within,1.2465723328258134,,259,POINT (482716.234364 196499.023604),POINT (483245.890329 197627.477033)
1891,Yeovil,within,13.567377046619212,,287,POINT (357619.717335 128509.210899),POINT (344206.973557 126466.657526)
1891,York (1837-1937),within,1.4134964213782195,,39,POINT (434282.607332 406642.542026),POINT (435696.044271 406629.574649)
1891,York (1938 onw),within,1.4134964213782195,,39,POINT (434282.607332 406642.542026),POINT (435696.044271 406629.574649)
1891,Aylsham,nearest,11.793979658544641,2506.2356344295376,165,POINT (574086.691062 347792.755584),POINT (577237.723436 336427.503666)
1891,Cambridge (1837-1935),nearest,21.145185076148483,5236.469656475159,346,POINT (319415.776376 151395.405062),POINT (301097.381482 140833.432689)
1891,Cambridge (1974 onw),nearest,21.145185076148483,5236.469656475159,346,POINT (319415.776376 151395.405062),POINT (301097.381482 140833.432689)
1891,Freebridge Lynn,nearest,12.508351279193153,1533.779673392129,422,POINT (548554.052528 331830.243007),POINT (539756.774886 322938.293963)
1891,Pembroke,nearest,14.533077136493157,846.0436256184455,477,POINT (221871.732672 206265.863225),POINT (213171.821521 217907.249612)
1891,Thornbury,nearest,8.049736737261922,286.67610503074656,489,POINT (354923.293223 189978.836925),POINT (351414.059115 197223.389189)
1891,Worcester,nearest,18.1204659871878,8236.122227269747,342,POINT (257151.59991 156546.67613),POINT (259405.628626 138566.947485)
