year,constructed_district,matched_via,centroid_distance_km,nearest_dist_m,official_index,centroid_constructed_wkt,centroid_official_wkt
1871,Stamford,within,4.263559976473373,,444,POINT (487686.941223 306427.202216),POINT (488743.737683 310557.713675)
1871,Stepney (1926-82),within,11.74389049050554,,136,POINT (341713.237389 278113.961848),POINT (333697.02193 286696.458778)
1871,Stepney (to 1921),within,11.74389049050554,,136,POINT (341713.237389 278113.961848),POINT (333697.02193 286696.458778)
1871,Steyning,within,5.348853699339535,,607,POINT (517507.06136 123646.476395),POINT (515688.418174 128676.662561)
1871,Stockbridge (to 1932),within,7.956215253580818,,255,POINT (423379.229127 170769.562063),POINT (431276.242706 169800.780511)
1871,Stockport,within,0.715986239690382,,470,POINT (391470.280492 389492.632287),POINT (390956.175687 388994.302532)
1871,Stockton (to 1938),within,3.3091723587788207,,41,POINT (431096.725916 513777.076849),POINT (427950.412533 514802.422547)
1871,Stoke upon Trent,within,5.0581683411191625,,48,POINT (395119.766597 490921.069486),POINT (390612.234994 488626.025736)
1871,Stokesley,within,7.6280320673170605,,4,POINT (441641.372319 467050.696067),POINT (445428.749765 460429.318166)
1871,Stone,within,2.6269983167293693,,448,POINT (420820.480583 306092.292659),POINT (421999.245228 303744.605698)
1871,Stourbridge,within,4.568611134617894,,155,POINT (388135.142526 287517.227524),POINT (392364.154689 285788.741531)
1871,Stow (to 1935),within,5.410273723704232,,171,POINT (591067.065397 266085.028511),POINT (585672.071101 265678.705592)
1871,Stow on the Wold,within,0.9244623618062391,,509,POINT (417886.063684 224415.622603),POINT (418263.101215 223571.541234)
1871,Strand (1837-1913),within,0.9592535991023731,,580,POINT (530752.533316 180965.933419),POINT (529928.71245 180474.520508)
1871,Stratford upon Avon,within,1.5884442097244171,,68,POINT (421362.640204 257499.275298),POINT (421219.614273 255917.283328)
1871,Stratton,within,1.931563994038335,,421,POINT (222677.680438 102148.452765),POINT (222736.885203 104079.109197)
1871,Stroud (1837 onw),within,1.7224697972324627,,212,POINT (404094.659812 228211.5989),POINT (404191.40284 229931.349751)
1871,Sturminster (1959 to 1974),within,0.5450050435491668,,619,POINT (377516.611216 113992.085764),POINT (377404.160016 113458.807952)
1871,Sturminster (to 1958),within,0.5450050435491668,,619,POINT (377516.611216 113992.085764),POINT (377404.160016 113458.807952)
1871,Sudbury,within,5.465680314737013,,560,POINT (561067.680864 247051.414499),POINT (555735.258043 248250.967815)
1871,Sunderland,within,3.826468712654836,,61,POINT (414253.383245 578147.365826),POINT (413122.596553 574491.796887)
1871,Swaffham,within,6.368246396396812,,119,POINT (576839.639653 302878.234095),POINT (582883.136095 304885.897643)
1871,Swansea,within,1.9006853632736924,,516,POINT (264300.391315 203276.786107),POINT (264258.305385 201376.566744)
1871,Tadcaster,within,5.673685787804634,,18,POINT (450565.085643 428906.649478),POINT (449783.051437 423287.118098)
1871,Tamworth,within,9.236363962389472,,441,POINT (429311.462331 309820.654438),POINT (436570.619648 315531.613578)
1871,Taunton (1837-1974),within,4.637865744681412,,354,POINT (321297.397509 120001.017895),POINT (323206.440024 124227.760772)
1871,Taunton (1996 onw),within,4.637865744681412,,354,POINT (321297.397509 120001.017895),POINT (323206.440024 124227.760772)
1871,Tavistock,within,4.108231270103197,,567,POINT (248283.177216 75881.209955),POINT (252204.701712 77105.632186)
1871,Teesdale,within,5.240330129356081,,45,POINT (394451.141798 495903.426123),POINT (394711.65391 501137.276838)
1871,Tenbury,within,10.68390906093131,,154,POINT (359159.840579 272821.581133),POINT (350118.614484 278513.869208)
1871,Tendring,within,9.963292443268141,,73,POINT (604987.135187 221129.097235),POINT (614554.705846 223909.167018)
1871,Tenterden,within,3.475797355707741,,348,POINT (578094.165945 137891.969606),POINT (577005.615812 134591.026428)
1871,Tetbury,within,6.206138877225162,,260,POINT (385437.92705 212990.644993),POINT (383942.844904 219014.00694)
1871,Tewkesbury,within,3.87116322789549,,263,POINT (392255.805802 223264.177075),POINT (394259.744572 219952.057793)
1871,Thakeham,within,7.221127191075466,,247,POINT (447540.859294 177599.745661),POINT (444396.057281 184100.122436)
1871,Thame,within,4.465203083837881,,274,POINT (468296.093373 208883.585765),POINT (467821.184478 204443.709627)
1871,Thanet,within,8.416155484228968,,596,POINT (486955.748451 140021.913248),POINT (487217.262195 148434.004766)
1871,Thetford,within,11.376743899015914,,541,POINT (572390.429834 294188.998822),POINT (581269.746013 287076.471429)
1871,Thingoe,within,9.123554795026333,,551,POINT (563771.292737 279578.899305),POINT (572646.427668 277464.370503)
1871,Thirsk,within,7.45952619529826,,375,POINT (445473.637985 475690.306877),POINT (443302.865432 482826.992213)
1871,Thorne,within,12.98101588290453,,469,POINT (466192.93136 392063.772093),POINT (472844.928982 380916.678257)
1871,Thrapston,within,3.678727374404584,,444,POINT (492124.607294 309107.625481),POINT (488743.737683 310557.713675)
1871,Ticehurst,within,1.1689825434897718,,353,POINT (565311.736368 130995.346747),POINT (566374.328521 130508.091061)
1871,Tisbury,within,4.395937291592851,,610,POINT (394943.970014 131292.80332),POINT (393877.617944 127028.162897)
1871,Tiverton,within,5.297260298853472,,617,POINT (298110.540329 118205.297558),POINT (296980.674722 113029.935698)
1871,Todmorden,within,3.445123923443485,,399,POINT (411849.769101 414984.124942),POINT (412772.069806 411664.751469)
1871,Tonbridge,within,0.2940496569989349,,601,POINT (561829.975565 143914.319585),POINT (561818.492185 143620.494241)
1871,Torrington,within,0.5492101505246965,,293,POINT (253593.984024 115455.703394),POINT (253275.173806 115008.498928)
1871,Totnes,within,0.2883300689148003,,409,POINT (277120.700899 60093.954959),POINT (277287.731087 59858.933375)
1871,Towcester,within,7.07003605795644,,74,POINT (454143.753259 229405.579808),POINT (456465.413966 222727.608452)
1871,Tregaron,within,0.8153324995430946,,173,POINT (271017.04218 260716.687101),POINT (271140.223815 261522.660655)
1871,Truro,within,0.5549089172336152,,413,POINT (183729.672235 46588.880787),POINT (183270.520829 46277.265812)
1871,Tynemouth,within,10.824146455821872,,59,POINT (425751.498358 581821.861491),POINT (418578.187857 589927.770629)
1871,Uckfield,within,1.61130754583436,,609,POINT (549473.473107 125247.917493),POINT (551080.167799 125126.080816)
1871,Ulverston,within,3.7200018622656676,,44,POINT (345782.541805 492691.679905),POINT (349376.837047 493650.562365)
1871,Uppingham,within,6.945805913366577,,117,POINT (464130.456552 307993.81466),POINT (459111.716255 312795.529521)
1871,Upton upon Severn,within,8.732529981484515,,148,POINT (393037.685917 240049.170607),POINT (389770.680276 231950.790891)
1871,Uttoxeter,within,8.02165922894335,,108,POINT (383258.328103 319183.661523),POINT (375367.581642 320626.969207)
1871,Uxbridge,within,0.19057166621492358,,249,POINT (508816.00534 185068.629685),POINT (508894.285277 184894.877529)
1871,Wakefield,within,10.771375933415348,,455,POINT (427265.255656 408761.470617),POINT (425863.213335 398081.732004)
1871,Wallingford,within,2.895428814642556,,274,POINT (469864.118338 202391.898411),POINT (467821.184478 204443.709627)
1871,Walsall,within,8.801186544491806,,170,POINT (432798.341023 276614.968194),POINT (429589.069435 268419.758589)
1871,Walsingham,within,4.3867488834485,,93,POINT (594567.250734 330885.636213),POINT (594650.309963 335271.598699)
1871,Wandsworth,within,0.06411274241771928,,591,POINT (526911.144465 173790.005236),POINT (526955.885823 173835.925325)
1871,Wangford,within,10.870252329185139,,119,POINT (591730.08531 311202.057497),POINT (582883.136095 304885.897643)
1871,Wantage,within,0.2945559472000865,,247,POINT (444324.524747 184385.860607),POINT (444396.057281 184100.122436)
1871,Ware,within,0.9862323989412863,,264,POINT (537125.501072 214984.871871),POINT (537700.316392 215786.271704)
1871,Wareham,within,2.147092720788724,,363,POINT (387735.837558 86741.508075),POINT (389840.401658 86316.282135)
1871,Warminster,within,8.280805694784071,,329,POINT (376076.977942 140089.946375),POINT (375182.458883 148322.295894)
1871,Warrington,within,2.026116249881089,,466,POINT (358717.149993 390874.354951),POINT (360723.069756 391159.719566)
1871,Warwick (to 1932),within,4.401218649683829,,68,POINT (422459.434984 260140.264527),POINT (421219.614273 255917.283328)
1871,Watford,within,0.5379633599160024,,224,POINT (508884.291905 197252.055591),POINT (509418.415209 197316.218457)
1871,Wayland,within,6.105626044199343,,551,POINT (566652.878652 276299.879374),POINT (572646.427668 277464.370503)
1871,Weardale,within,7.845565165123083,,2,POINT (395377.975459 547749.461645),POINT (395999.767476 539928.57503)
1871,Wellingborough,within,5.027851904418282,,555,POINT (485106.074842 265783.826129),POINT (490112.004075 266252.832822)
1871,Wellington Sal,within,8.156550981204205,,125,POINT (360168.42112 295747.987815),POINT (365462.992434 301952.569873)
1871,Wellington Som,within,12.84663804547029,,342,POINT (311993.886211 134028.853807),POINT (301097.381482 140833.432689)
1871,Wells,within,0.6441274564842665,,305,POINT (359035.594452 172468.959858),POINT (358636.990432 172974.939122)
1871,Wem,within,6.457901805668355,,137,POINT (367216.800617 296768.685154),POINT (370512.528221 291215.066938)
1871,Weobley,within,0.1586597839326307,,190,POINT (339868.151012 249291.09946),POINT (339777.863386 249421.564289)
1871,West Ashford,within,3.011270904358321,,322,POINT (581308.68201 152788.759044),POINT (584260.434236 153384.503327)
1871,West Bromwich,within,0.7345974676921121,,139,POINT (403001.60359 292204.820526),POINT (402331.670049 291903.452826)
1871,West Derby,within,4.444573328329415,,21,POINT (343706.272898 412827.725569),POINT (339380.08931 411808.722313)
1871,West Ham,within,6.060818105511642,,272,POINT (519995.235848 212906.645871),POINT (524749.504145 209147.596913)
1871,West Ward,within,11.24594640673063,,381,POINT (350595.385215 471682.760939),POINT (349750.177523 460468.621001)
1871,Westbourne,within,2.888616391520454,,604,POINT (472433.496543 135845.187463),POINT (473963.373389 138295.408166)
1871,Westbury,within,6.051652812061244,,263,POINT (398646.693425 224120.652463),POINT (394259.744572 219952.057793)
1871,Westbury on Severn,within,5.480991055044647,,267,POINT (373720.085752 211492.324728),POINT (369265.203898 214685.331244)
1871,Westhampnett,within,3.709627824165634,,613,POINT (497506.29819 126625.835002),POINT (500024.417862 123901.7917)
1871,Weymouth (1959-97),within,3.054744259729316,,625,POINT (367852.807492 93781.610019),POINT (367140.347642 96752.108875)
1871,Weymouth (to 1958),within,3.054744259729316,,625,POINT (367852.807492 93781.610019),POINT (367140.347642 96752.108875)
1871,Wheatenhurst,within,6.281558174958633,,281,POINT (385072.447552 210216.356571),POINT (387222.066884 204314.059574)
1871,Whitby,within,4.419686624130412,,270,POINT (482231.421667 493015.942896),POINT (480464.663193 488964.746239)
1871,Whitchurch H,within,8.792342030252208,,324,POINT (440906.320334 158301.381295),POINT (449694.727846 158564.386563)
1871,Whitechapel,within,0.32618970856731,,575,POINT (533841.590391 181646.97432),POINT (534045.424185 181392.314723)
1871,Whitehaven,within,1.3063819137308026,,141,POINT (305014.942489 513184.887877),POINT (306225.894263 512694.755745)
1871,Wigan,within,4.05213953371538,,26,POINT (357573.871241 409499.641513),POINT (356007.990675 405762.282438)
1871,Wigton,within,6.65510632487482,,36,POINT (323115.73551 521579.046429),POINT (317712.416815 525464.22175)
1871,Williton,within,5.927202227439576,,342,POINT (306947.64335 141785.35827),POINT (301097.381482 140833.432689)
1871,Wilton,within,6.561676795001547,,349,POINT (406980.964617 137276.127726),POINT (404486.793248 131206.96703)
1871,Wimborne,within,7.922468252392099,,312,POINT (398930.160835 151883.208997),POINT (402481.047422 158965.349045)
1871,Wincanton,within,4.856184305585462,,329,POINT (380031.730704 148063.280791),POINT (375182.458883 148322.295894)
1871,Winchcomb,within,8.68617193820309,,509,POINT (422496.112799 231156.473394),POINT (418263.101215 223571.541234)
1871,Winchester,within,8.859596221486225,,346,POINT (447922.805935 139051.839122),POINT (447647.443316 130196.523169)
1871,Windsor,within,7.243635678494509,,251,POINT (491345.427185 183569.493671),POINT (498480.89661 182322.363392)
1871,Winslow,within,7.229488788910989,,74,POINT (460193.366588 228921.789383),POINT (456465.413966 222727.608452)
1871,Wirral (1837-1974),within,8.439455219952203,,481,POINT (336595.551744 371228.515809),POINT (340728.890476 363870.532706)
1871,Wisbech,within,3.1337921312524677,,439,POINT (546785.452305 312322.553388),POINT (548305.150967 309581.90217)
1871,Witham,within,0.7756577989999183,,262,POINT (583604.589556 217237.118855),POINT (582929.25846 216855.578645)
1871,Witney,within,10.87589429041626,,232,POINT (414180.348538 196062.207635),POINT (418113.582218 185922.446818)
1871,Woburn,within,7.3742408235475505,,561,POINT (486675.275661 236162.843234),POINT (487377.728415 243503.550819)
1871,Wokingham,within,1.069742894156151,,527,POINT (477886.801112 171113.493758),POINT (477598.870543 170083.228818)
1871,Wolstanton,within,1.2345758430385676,,490,POINT (386298.884018 349813.159743),POINT (385661.782003 350870.646639)
1871,Wolverhampton,within,1.6064208379846965,,129,POINT (386614.242647 292886.109592),POINT (386853.463982 294474.618661)
1871,Woodbridge,within,5.836542633901165,,192,POINT (577024.725843 249581.874196),POINT (571357.623069 248185.745238)
1871,Woodstock,within,3.7052738140921386,,219,POINT (445274.874182 217209.816235),POINT (445518.935622 220907.043311)
1871,Worksop,within,4.192178105615915,,28,POINT (452968.76245 383273.361832),POINT (456306.119473 380736.354665)
1871,Wortley (1838-1974),within,4.5512793017042386,,476,POINT (430627.326386 379249.283828),POINT (431179.355316 383766.961035)
1871,Wrexham (1837-1974),within,9.7069452919947,,98,POINT (347167.043042 340610.252994),POINT (342227.440386 332254.110792)
1871,Wrexham (1996 onw),within,9.7069452919947,,98,POINT (347167.043042 340610.252994),POINT (342227.440386 332254.110792)
1871,Wycombe,within,0.6966519158545242,,286,POINT (482690.166003 197207.364707),POINT (483245.890329 197627.477033)
1871,Yeovil,within,13.448294067812261,,356,POINT (357520.773881 128363.848679),POINT (344206.973557 126466.657526)
1871,York (1837-1937),within,1.3502738791585176,,25,POINT (434350.591687 406743.578573),POINT (435696.044271 406629.574649)
1871,York (1938 onw),within,1.3502738791585176,,25,POINT (434350.591687 406743.578573),POINT (435696.044271 406629.574649)
1871,Aylsham,nearest,11.3600039417152,2381.5046846454184,95,POINT (574884.567896 347541.114625),POINT (577237.723436 336427.503666)
1871,Cambridge (1837-1935),nearest,22.213715521154647,5367.679885586571,342,POINT (320481.867495 151681.974492),POINT (301097.381482 140833.432689)
1871,Cambridge (1974 onw),nearest,22.213715521154647,5367.679885586571,342,POINT (320481.867495 151681.974492),POINT (301097.381482 140833.432689)
1871,Freebridge Lynn,nearest,12.508351279193153,1533.779673392129,436,POINT (548554.052528 331830.243007),POINT (539756.774886 322938.293963)
1871,Mutford,nearest,14.45565452916069,721.7841205414097,79,POINT (550705.845458 352354.977906),POINT (545505.896627 365842.990362)
1871,Pembroke,nearest,14.533077136493157,846.0436256184455,507,POINT (221871.732672 206265.863225),POINT (213171.821521 217907.249612)
1871,Thornbury,nearest,8.049736737261922,286.67610503074656,518,POINT (354923.293223 189978.836925),POINT (351414.059115 197223.389189)
1871,Worcester,nearest,18.135758794384166,8236.122227269747,338,POINT (257151.59991 156546.67613),POINT (259439.995467 138555.873124)
